center,left,right,steering,throttle,brake,speed
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_49_365.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_49_365.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_49_365.jpg,-0.007133458,0,0,13.88609
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_49_461.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_49_461.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_49_461.jpg,0,0,0,14.30176
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_49_553.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_49_553.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_49_553.jpg,0,0,0,14.18491
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_49_648.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_49_648.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_49_648.jpg,0,0,0,13.46991
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_49_744.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_49_744.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_49_744.jpg,0,0,0,13.89545
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_49_839.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_49_839.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_49_839.jpg,0,0,0,13.17375
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_49_934.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_49_934.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_49_934.jpg,-0.05,0,0,13.14442
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_50_026.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_50_026.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_50_026.jpg,-0.3,0,0,13.44574
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_50_124.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_50_124.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_50_124.jpg,-0.461273,0,0,12.69603
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_50_221.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_50_221.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_50_221.jpg,-0.3740028,0,0,13.06403
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_50_316.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_50_316.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_50_316.jpg,-0.467152,0,0,12.88938
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_50_409.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_50_409.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_50_409.jpg,-0.1795735,0,0,12.47134
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_50_505.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_50_505.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_50_505.jpg,0,0,0,12.55649
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_50_601.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_50_601.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_50_601.jpg,0,0,0,12.27357
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_50_697.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_50_697.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_50_697.jpg,0,0,0,12.24765
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_50_794.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_50_794.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_50_794.jpg,0,0.2941667,0,12.31575
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_50_888.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_50_888.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_50_888.jpg,0,0.5794936,0,12.49066
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_50_981.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_50_981.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_50_981.jpg,0,0.8548315,0,13.55441
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_51_071.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_51_071.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_51_071.jpg,0,1,0,14.26507
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_51_166.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_51_166.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_51_166.jpg,0,0.7129591,0,15.18174
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_51_264.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_51_264.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_51_264.jpg,0,0.6190379,0,15.75474
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_51_355.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_51_355.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_51_355.jpg,0,0.9022721,0,16.55544
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_51_449.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_51_449.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_51_449.jpg,0,1,0,17.4046
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_51_544.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_51_544.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_51_544.jpg,0,1,0,18.44167
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_51_637.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_51_637.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_51_637.jpg,0,1,0,19.47585
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_51_703.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_51_703.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_51_703.jpg,0,1,0,20.08039
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_51_794.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_51_794.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_51_794.jpg,0,0.9048052,0,21.05763
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_51_886.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_51_886.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_51_886.jpg,-0.15,0.6275064,0,21.62829
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_51_982.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_51_982.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_51_982.jpg,-0.4,0.3423996,0,21.8841
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_52_072.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_52_072.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_52_072.jpg,-0.5655968,0.07099898,0,21.73679
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_52_168.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_52_168.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_52_168.jpg,-0.2761571,0,0,21.55269
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_52_263.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_52_263.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_52_263.jpg,0,0,0,21.38957
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_52_356.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_52_356.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_52_356.jpg,-0.15,0,0,21.03935
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_52_453.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_52_453.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_52_453.jpg,-0.4,0,0,20.89875
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_52_550.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_52_550.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_52_550.jpg,-0.1780324,0,0,20.71997
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_52_649.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_52_649.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_52_649.jpg,0,0,0,20.36509
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_52_745.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_52_745.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_52_745.jpg,-0.05,0,0,20.28008
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_52_813.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_52_813.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_52_813.jpg,-0.25,0,0,20.05013
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_52_912.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_52_912.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_52_912.jpg,-0.5000001,0,0,19.71994
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_53_007.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_53_007.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_53_007.jpg,-0.3022781,0,0,19.51684
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_53_107.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_53_107.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_53_107.jpg,-0.002389811,0,0,19.34205
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_53_202.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_53_202.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_53_202.jpg,-0.15,0,0,19.10446
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_53_268.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_53_268.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_53_268.jpg,-0.3,0,0,19.01341
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_53_365.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_53_365.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_53_365.jpg,-0.3006396,0,0,18.69893
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_53_462.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_53_462.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_53_462.jpg,-0.01024896,0,0,18.58624
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_53_559.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_53_559.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_53_559.jpg,0,0,0,18.29638
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_53_653.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_53_653.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_53_653.jpg,0,0,0,18.19256
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_53_722.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_53_722.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_53_722.jpg,0,0.1008357,0,18.047
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_53_820.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_53_820.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_53_820.jpg,0,0.3953595,0,18.24417
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_53_917.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_53_917.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_53_917.jpg,0,0.6860126,0,18.74732
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_54_018.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_54_018.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_54_018.jpg,0,0.5881925,0,19.37077
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_54_117.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_54_117.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_54_117.jpg,0,0.2902819,0,19.68828
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_54_184.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_54_184.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_54_184.jpg,0,0.4912263,0,19.88312
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_54_280.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_54_280.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_54_280.jpg,0,0.7814646,0,20.48078
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_54_378.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_54_378.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_54_378.jpg,0,0.48952,0,20.9969
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_54_474.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_54_474.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_54_474.jpg,0,0.7751734,0,21.61891
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_54_540.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_54_540.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_54_540.jpg,0,0.9758413,0,22.13397
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_54_637.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_54_637.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_54_637.jpg,0,0.6855608,0,22.87111
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_54_706.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_54_706.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_54_706.jpg,0,0.8941455,0,23.33891
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_54_806.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_54_806.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_54_806.jpg,0,0.7934211,0,24.19196
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_54_904.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_54_904.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_54_904.jpg,0,1,0,25.07261
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_55_003.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_55_003.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_55_003.jpg,0,1,0,26.03347
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_55_074.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_55_074.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_55_074.jpg,0,1,0,26.7921
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_55_171.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_55_171.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_55_171.jpg,0,1,0,27.54482
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_55_270.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_55_270.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_55_270.jpg,0,0.7936873,0,28.42533
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_55_367.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_55_367.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_55_367.jpg,-0.15,0.5027168,0,28.92994
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_55_436.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_55_436.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_55_436.jpg,-0.35,0.2983612,0,28.98298
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_55_535.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_55_535.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_55_535.jpg,-0.4818093,0.000159986,0,28.67197
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_55_603.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_55_603.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_55_603.jpg,-0.2792509,0,0,28.49343
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_55_670.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_55_670.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_55_670.jpg,-0.0742988,0,0,28.32752
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_55_743.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_55_743.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_55_743.jpg,0,0,0,28.08515
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_35_55_817.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_35_55_817.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_35_55_817.jpg,0,0,0,27.85633
